filepath,cusip,ticker,company_name,eps_actual,eps_forecast
/Users/vazea/Desktop/NNW/transcripts_by_company/ELECTROMED_INC_2023Q4.txt,28540910,ELMD,ELECTROMED INC,0.36,0.37
/Users/vazea/Desktop/NNW/transcripts_by_company/AMERICAN_AXLE_MANUFACTURING_HO_2002Q3.txt,02406110,AXL,AMERICAN AXLE & MANUFACTURING HO,0.7,0.69
/Users/vazea/Desktop/NNW/transcripts_by_company/DERMTECH_INC_2022Q1.txt,24984K10,DMTK,DERMTECH INC,-1.01,-0.9
/Users/vazea/Desktop/NNW/transcripts_by_company/VAREX_IMAGING_CORP_2020Q3.txt,92214X10,VREX,VAREX IMAGING CORP,-0.2,0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/TRACTOR_SUPPLY_CO_2022Q3.txt,89235610,TSCO,TRACTOR SUPPLY CO,2.1,2.07
/Users/vazea/Desktop/NNW/transcripts_by_company/STEWART_INFORMATION_SERVICES_COR_2015Q2.txt,86037210,STC,STEWART INFORMATION SERVICES COR,1.05,0.81
/Users/vazea/Desktop/NNW/transcripts_by_company/INGRAM_MICRO_2006Q4.txt,45715310,IM,INGRAM MICRO,1.56,1.56
/Users/vazea/Desktop/NNW/transcripts_by_company/SYCAMORE_NETWORKS_INC_2011Q3.txt,87120640,SCMR,SYCAMORE NETWORKS INC.,-0.12,-0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/ASTRA_SPACE_INC_2022Q2.txt,04634X10,ASTR,ASTRA SPACE INC,-0.31,-0.2
/Users/vazea/Desktop/NNW/transcripts_by_company/GENMARK_DIAGNOSTICS_INC_2014Q4.txt,37230910,GNMK,GENMARK DIAGNOSTICS INC,-0.93,-0.99
/Users/vazea/Desktop/NNW/transcripts_by_company/URBAN_OUTFITTERS_INC_2010Q2.txt,91704710,URBN,URBAN OUTFITTERS INC,0.29,0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/LIVE_VENTURES_INC_2022Q4.txt,53814230,LIVE,LIVE VENTURES INC,7.84,9.3
/Users/vazea/Desktop/NNW/transcripts_by_company/ALMOST_FAMILY_INC_2012Q3.txt,02040910,AFAM,ALMOST FAMILY INC,0.44,0.46
/Users/vazea/Desktop/NNW/transcripts_by_company/LIGHTPATH_TECHNOLOGIES_INC_2018Q1.txt,53225780,LPTH,LIGHTPATH TECHNOLOGIES INC,0.01,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/ELF_BEAUTY_INC_2023Q1.txt,26856L10,ELF,ELF BEAUTY INC,0.39,0.24
/Users/vazea/Desktop/NNW/transcripts_by_company/CURIS_INCORPORATED_2015Q1.txt,23126910,CRIS,CURIS INCORPORATED,-0.07,-0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/DUQUESNE_LIGHT_HOLDINGS_INC_2005Q4.txt,26623310,DQE,DUQUESNE LIGHT HOLDINGS INC,1.08,1.15
/Users/vazea/Desktop/NNW/transcripts_by_company/MANTECH_INTERNATIONAL_CORP_2020Q2.txt,56456310,MANT,MANTECH INTERNATIONAL CORP,0.84,0.7
/Users/vazea/Desktop/NNW/transcripts_by_company/E2OPEN_PARENT_HOLDINGS_INC_2023Q4.txt,29788T10,ETWO,E2OPEN PARENT HOLDINGS INC,0.25,0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/ALASKA_AIR_GROUP_INC_2020Q4.txt,01165910,ALK,ALASKA AIR GROUP INC,-10.17,-10.29
/Users/vazea/Desktop/NNW/transcripts_by_company/MARCHEX_INC_2017Q4.txt,56624R10,MCHX,MARCHEX INC,-0.03,-0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/SCORPIO_TANKERS_INC_2023Q3.txt,Y7542C13,STNG,SCORPIO TANKERS INC,1.91,1.54
/Users/vazea/Desktop/NNW/transcripts_by_company/BRUNSWICK_CORP_2023Q3.txt,11704310,BC,BRUNSWICK CORP,2.42,2.36
/Users/vazea/Desktop/NNW/transcripts_by_company/CNA_FINANCIAL_CORP_2010Q3.txt,12611710,CNA,CNA FINANCIAL CORP,-0.66,-0.63
/Users/vazea/Desktop/NNW/transcripts_by_company/MEREDITH_CORP_2003Q4.txt,58943310,MDP,MEREDITH CORP,1.8,1.78
/Users/vazea/Desktop/NNW/transcripts_by_company/CNA_FINANCIAL_CORP_2009Q1.txt,12611710,CNA,CNA FINANCIAL CORP,0.44,0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/APOLLO_GLOBAL_MANAGEMENT_INC_2021Q2.txt,03768E10,APO,APOLLO GLOBAL MANAGEMENT INC,1.14,0.69
/Users/vazea/Desktop/NNW/transcripts_by_company/SMART_FINAL_STORES_INC_2015Q1.txt,83190B10,SFS,SMART & FINAL STORES INC,0.1,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/RACKSPACE_HOSTING_INC_2008Q3.txt,75008610,RAX,RACKSPACE HOSTING INC,0.04,0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/INTRICON_CORP_2019Q3.txt,46121H10,IIN,INTRICON CORP,-0.03,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/DIAMONDROCK_HOSPITALITY_CO_2015Q1.txt,25278430,DRH,DIAMONDROCK HOSPITALITY CO,0.06,0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/L_BRANDS_INC_2019Q4.txt,50179710,LB,L BRANDS INC,2.82,2.76
/Users/vazea/Desktop/NNW/transcripts_by_company/XCEL_BRANDS_INC_2019Q1.txt,98400M10,XELB,XCEL BRANDS INC,0.08,0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/BUNGE_LTD_2007Q2.txt,G1696210,BG,BUNGE LTD,1.35,0.97
/Users/vazea/Desktop/NNW/transcripts_by_company/LL_FLOORING_HOLDINGS_INC_2011Q2.txt,55003T10,LL,LL FLOORING HOLDINGS INC,0.19,0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/POLYCOM_INC_2014Q1.txt,73172K10,PLCM,POLYCOM INC,0.18,0.14
/Users/vazea/Desktop/NNW/transcripts_by_company/HASBRO_INC_2016Q1.txt,41805610,HAS,HASBRO INC,0.38,0.24
/Users/vazea/Desktop/NNW/transcripts_by_company/STANLEY_BLACK_DECKER_INC_2023Q1.txt,85450210,SWK,STANLEY BLACK & DECKER INC,-0.41,-0.73
/Users/vazea/Desktop/NNW/transcripts_by_company/CHILDRENS_PLACE_INC_2008Q3.txt,16890510,PLCE,CHILDREN'S PLACE INC,0.42,0.36
/Users/vazea/Desktop/NNW/transcripts_by_company/BIOTIME_INC_2017Q4.txt,09066L10,BTX,BIOTIME INC,-0.17,0.35
/Users/vazea/Desktop/NNW/transcripts_by_company/CITI_TRENDS_INC_2013Q2.txt,17306X10,CTRN,CITI TRENDS INC,-0.54,-0.42
/Users/vazea/Desktop/NNW/transcripts_by_company/HUNTSMAN_CORP_2022Q3.txt,44701110,HUN,HUNTSMAN CORP,0.71,0.72
/Users/vazea/Desktop/NNW/transcripts_by_company/DYNAVAX_TECHNOLOGIES_CORP_2006Q2.txt,26815810,DVAX,DYNAVAX TECHNOLOGIES CORP,-0.5,-0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/OMNIVISION_TECHNOLOGIES_INC_2007Q1.txt,68212810,OVTI,OMNIVISION TECHNOLOGIES INC,0.39,0.41
/Users/vazea/Desktop/NNW/transcripts_by_company/FORD_MOTOR_CO_2012Q3.txt,34537086,F,FORD MOTOR CO,0.4,0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/CASCADE_CORP_2010Q4.txt,14719510,CASC,CASCADE CORP,-3.57,-2.88
/Users/vazea/Desktop/NNW/transcripts_by_company/AGCO_CORP_2022Q3.txt,00108410,AGCO,AGCO CORP,3.18,3.15
/Users/vazea/Desktop/NNW/transcripts_by_company/SONUS_NETWORKS_2006Q2.txt,83591610,SONS,SONUS NETWORKS,0.03,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/INTERMUNE_INC_2013Q1.txt,45884X10,ITMN,INTERMUNE INC,-0.64,-0.73
/Users/vazea/Desktop/NNW/transcripts_by_company/NETGEAR_INC_2008Q4.txt,64111Q10,NTGR,NETGEAR INC,0.92,1.22
/Users/vazea/Desktop/NNW/transcripts_by_company/REPOSITRAK_INC_2007Q4.txt,70021530,PCYG,REPOSITRAK INC,-0.34,-0.37
/Users/vazea/Desktop/NNW/transcripts_by_company/CALAMP_CORP_2014Q2.txt,12812610,CAMP,CALAMP CORP,0.19,0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/HARBIN_ELECTRIC_INC_2010Q2.txt,41145W10,HRBN,HARBIN ELECTRIC INC,0.77,0.7
/Users/vazea/Desktop/NNW/transcripts_by_company/ABIOMED_INC_2019Q2.txt,00365410,ABMD,ABIOMED INC,1.09,0.74
/Users/vazea/Desktop/NNW/transcripts_by_company/FIRST_FINANCIAL_BANCORP_2005Q2.txt,32020910,FFBC,FIRST FINANCIAL BANCORP,0.23,0.26
/Users/vazea/Desktop/NNW/transcripts_by_company/TENET_HEALTHCARE_CORPORATION_2008Q3.txt,88033G10,THC,TENET HEALTHCARE CORPORATION,-0.07,-0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/NESS_TECHNOLOGIES_INC_2006Q4.txt,64104X10,NSTC,NESS TECHNOLOGIES INC,0.82,0.81
/Users/vazea/Desktop/NNW/transcripts_by_company/AMEDISYS_INC_2008Q2.txt,02343610,AMED,AMEDISYS INC,0.82,0.67
/Users/vazea/Desktop/NNW/transcripts_by_company/DENNYS_CORP_2007Q1.txt,24869P10,DENN,DENNY'S CORP,-0.01,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/SANTANDER_CONSUMER_USA_HOLDINGS_2016Q1.txt,80283M10,SC,SANTANDER CONSUMER USA HOLDINGS,0.59,0.59
/Users/vazea/Desktop/NNW/transcripts_by_company/BEYONDSPRING_INC_2018Q2.txt,G1083010,BYSI,BEYONDSPRING INC,-0.54,-0.62
/Users/vazea/Desktop/NNW/transcripts_by_company/LCC_INTERNATIONAL_INC_2006Q3.txt,50181010,LCCI,LCC INTERNATIONAL INC,0.01,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/LINCOLN_EDUCATIONAL_SERVICES_COR_2019Q3.txt,53353510,LINC,LINCOLN EDUCATIONAL SERVICES COR,0.04,0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/FIVE9_INC_2021Q1.txt,33830710,FIVN,FIVE9 INC,0.23,0.13
/Users/vazea/Desktop/NNW/transcripts_by_company/TORO_CO_2006Q1.txt,89109210,TTC,TORO CO,0.32,0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/DEVON_ENERGY_CORP_2002Q2.txt,25179M10,DVN,DEVON ENERGY CORP,0.88,0.85
/Users/vazea/Desktop/NNW/transcripts_by_company/PENTAIR_INC_2008Q1.txt,70963110,PNR,PENTAIR INC,0.53,0.48
/Users/vazea/Desktop/NNW/transcripts_by_company/ADVENT_SOFTWARE_INC_2006Q4.txt,00797410,ADVS,ADVENT SOFTWARE INC,2.71,0.18
/Users/vazea/Desktop/NNW/transcripts_by_company/MEDASSETS_INC_2015Q1.txt,58404510,MDAS,MEDASSETS INC,0.31,0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/BIOAMBER_INC_2015Q2.txt,09072Q10,BIOA,BIOAMBER INC,-0.49,-0.5
/Users/vazea/Desktop/NNW/transcripts_by_company/KNIGHT_TRANSPORTATION_INC_2015Q3.txt,49906410,KNX,"KNIGHT TRANSPORTATION, INC.",0.37,0.36
/Users/vazea/Desktop/NNW/transcripts_by_company/FTI_CONSULTING_INC_2021Q3.txt,30294110,FCN,FTI CONSULTING INC,2.02,1.49
/Users/vazea/Desktop/NNW/transcripts_by_company/MULTI_FINELINE_ELECTRONIX_INC_2010Q4.txt,62541B10,MFLX,MULTI FINELINE ELECTRONIX INC,1.61,1.58
/Users/vazea/Desktop/NNW/transcripts_by_company/BELLICUM_PHARMACEUTICALS_INC_2019Q3.txt,07948110,BLCM,BELLICUM PHARMACEUTICALS INC,-0.68,-0.56
/Users/vazea/Desktop/NNW/transcripts_by_company/DR_HORTON_INC_2022Q2.txt,23331A10,DHI,DR HORTON INC,4.03,3.34
/Users/vazea/Desktop/NNW/transcripts_by_company/US_FOODS_HOLDING_CORP_2021Q2.txt,91200810,USFD,US FOODS HOLDING CORP,0.58,0.36
/Users/vazea/Desktop/NNW/transcripts_by_company/IXIA_INC_2014Q1.txt,45071R10,XXIA,IXIA INC,0.06,0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/CITY_OFFICE_REIT_INC_2019Q1.txt,17858710,CIO,CITY OFFICE REIT INC,-0.07,-0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/BRINKER_INTERNATIONAL_INC_2003Q2.txt,10964110,EAT,BRINKER INTERNATIONAL INC,0.44,0.43
/Users/vazea/Desktop/NNW/transcripts_by_company/BROOKFIELD_RENEWABLE_CORP_2023Q2.txt,11284V10,BEPC,BROOKFIELD RENEWABLE CORP,-0.1,-0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/CABELAS_INC_2007Q3.txt,12680430,CAB,CABELAS INC,0.2,0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/REPLIGEN_CORP_2022Q1.txt,75991610,RGEN,REPLIGEN CORP,0.92,0.72
/Users/vazea/Desktop/NNW/transcripts_by_company/YOUDAO_INC_2020Q2.txt,98741T10,DAO,YOUDAO INC,-2.3,-1.82
/Users/vazea/Desktop/NNW/transcripts_by_company/CIENA_CORP_2017Q4.txt,17177930,CIEN,CIENA CORP,1.68,1.73
/Users/vazea/Desktop/NNW/transcripts_by_company/TRONOX_INC_2011Q2.txt,89705130,TROX,TRONOX INC,4.88,3.27
/Users/vazea/Desktop/NNW/transcripts_by_company/GARTNER_INC_2014Q2.txt,36665110,IT,GARTNER INC,0.58,0.54
/Users/vazea/Desktop/NNW/transcripts_by_company/UNIVERSAL_STAINLESS_ALLOY_PROD_2022Q2.txt,91383710,USAP,UNIVERSAL STAINLESS & ALLOY PROD,-0.16,-0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/STAAR_SURGICAL_CO_2020Q3.txt,85231230,STAA,STAAR SURGICAL CO,0.08,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/KORN_FERRY_2006Q3.txt,50064320,KFY,KORN FERRY,0.27,0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/DANAHER_CORP_2005Q4.txt,23585110,DHR,DANAHER CORP,2.76,2.75
/Users/vazea/Desktop/NNW/transcripts_by_company/OFG_BANCORP_2015Q4.txt,67103X10,OFG,OFG BANCORP,-0.36,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/KROGER_CO_2010Q2.txt,50104410,KR,KROGER CO,0.39,0.44
/Users/vazea/Desktop/NNW/transcripts_by_company/FOSSIL_INC_2006Q1.txt,34988210,FOSL,FOSSIL INC,0.14,0.12
/Users/vazea/Desktop/NNW/transcripts_by_company/CONEXANT_SYSTEMS_INCWI_2003Q3.txt,20714210,CNXT,CONEXANT SYSTEMS INC-W/I,0.02,-0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/CONSOL_ENERGY_INC_2021Q1.txt,20854L10,CEIX,CONSOL ENERGY INC,0.75,0.15
/Users/vazea/Desktop/NNW/transcripts_by_company/ARCTIC_CAT_INC_2009Q4.txt,03967010,ACAT,ARCTIC CAT INC,-0.43,-0.47
/Users/vazea/Desktop/NNW/transcripts_by_company/HENRY_SCHEIN_INC_2002Q3.txt,80640710,HSIC,HENRY SCHEIN INC,0.87,0.72
/Users/vazea/Desktop/NNW/transcripts_by_company/TRANSOCEAN_INC_2008Q1.txt,G9007310,RIG,TRANSOCEAN INC,3.8,3.4
/Users/vazea/Desktop/NNW/transcripts_by_company/ROYAL_CARIBBEAN_CRUISES_LTD_2012Q3.txt,V7780T10,RCL,ROYAL CARIBBEAN CRUISES LTD,1.71,1.44
/Users/vazea/Desktop/NNW/transcripts_by_company/SCP_POOL_2002Q1.txt,78402810,POOL,SCP POOL,0.07,0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/DREAMWORKS_ANIMATION_SKG_INC_2013Q1.txt,26153C10,DWA,DREAMWORKS ANIMATION SKG INC,0.07,-0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/KEYW_HOLDING_CORP_2015Q2.txt,49372310,KEYW,KEYW HOLDING CORP,-0.92,-0.11
/Users/vazea/Desktop/NNW/transcripts_by_company/DTE_ENERGY_CO_2015Q1.txt,23333110,DTE,DTE ENERGY CO,1.65,1.51
/Users/vazea/Desktop/NNW/transcripts_by_company/GATES_INDUSTRIAL_CORPORATION_PLC_2021Q3.txt,G3910810,GTES,GATES INDUSTRIAL CORPORATION PLC,0.31,0.31
/Users/vazea/Desktop/NNW/transcripts_by_company/KLA_CORP_2020Q1.txt,48248010,KLAC,KLA CORP,2.48,2.2
/Users/vazea/Desktop/NNW/transcripts_by_company/OPTINOSE_INC_2022Q3.txt,68404V10,OPTN,OPTINOSE INC,-0.18,-0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/L_B_FOSTER_CO_2022Q2.txt,35006010,FSTR,L B FOSTER CO,0.18,0.18
/Users/vazea/Desktop/NNW/transcripts_by_company/SIGMAALDRICH_CORP_2011Q2.txt,82655210,SIAL,SIGMA-ALDRICH CORP,0.93,0.92
/Users/vazea/Desktop/NNW/transcripts_by_company/HORMEL_FOODS_CORP_2005Q3.txt,44045210,HRL,HORMEL FOODS CORP,0.37,0.36
/Users/vazea/Desktop/NNW/transcripts_by_company/OMNICELL_INC_2004Q1.txt,68213N10,OMCL,OMNICELL INC,0.08,0.12
/Users/vazea/Desktop/NNW/transcripts_by_company/FOAMIX_PHARMACEUTICALS_LTD_2017Q4.txt,M4613510,FOMX,FOAMIX PHARMACEUTICALS LTD,-1.76,-1.75
/Users/vazea/Desktop/NNW/transcripts_by_company/IDEXX_LABORATORIES_INC_2020Q4.txt,45168D10,IDXX,IDEXX LABORATORIES INC,6.71,6.08
/Users/vazea/Desktop/NNW/transcripts_by_company/SPLUNK_INC_2021Q4.txt,84863710,SPLK,SPLUNK INC,-0.55,-0.94
/Users/vazea/Desktop/NNW/transcripts_by_company/UNITED_ONLINE_INC_2014Q1.txt,91126820,UNTD,UNITED ONLINE INC,-0.18,0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/HOEGH_LNG_PARTNERS_LP_2018Q3.txt,Y3262R10,HMLP,HOEGH LNG PARTNERS LP,0.51,0.41
/Users/vazea/Desktop/NNW/transcripts_by_company/ORACLE_CORP_2012Q2.txt,68389X10,ORCL,ORACLE CORP,0.54,0.57
/Users/vazea/Desktop/NNW/transcripts_by_company/MCDONALDS_CORP_2019Q3.txt,58013510,MCD,MCDONALD'S CORP,2.11,2.21
/Users/vazea/Desktop/NNW/transcripts_by_company/KULICKE_AND_SOFFA_INDUSTRIES_INC_2011Q4.txt,50124210,KLIC,KULICKE AND SOFFA INDUSTRIES INC,2.01,1.99
/Users/vazea/Desktop/NNW/transcripts_by_company/AECOM_2013Q2.txt,00766T10,ACM,AECOM,0.53,0.53
/Users/vazea/Desktop/NNW/transcripts_by_company/PEPSICO_INC_2008Q1.txt,71344810,PEP,PEPSICO INC,0.7,0.7
/Users/vazea/Desktop/NNW/transcripts_by_company/PARKERHANNIFIN_CORP_2005Q3.txt,70109410,PH,PARKER-HANNIFIN CORP,1.18,1.1
/Users/vazea/Desktop/NNW/transcripts_by_company/MYLAN_NV_2017Q2.txt,N5946510,MYL,MYLAN NV,1.1,1.17
/Users/vazea/Desktop/NNW/transcripts_by_company/PENTAIR_PLC_2018Q4.txt,G7S00T10,PNR,PENTAIR PLC,2.35,2.33
/Users/vazea/Desktop/NNW/transcripts_by_company/SYPRIS_SOLUTIONS_INCORPORATED_2015Q4.txt,87165510,SYPR,SYPRIS SOLUTIONS INCORPORATED,-1.38,-1.39
/Users/vazea/Desktop/NNW/transcripts_by_company/QORVO_INC_2019Q4.txt,74736K10,QRVO,QORVO INC,5.78,5.6
/Users/vazea/Desktop/NNW/transcripts_by_company/REACHLOCAL_INC_2014Q2.txt,75525F10,RLOC,REACHLOCAL INC,-0.36,-0.34
/Users/vazea/Desktop/NNW/transcripts_by_company/CARRIER_ACCESS_CORP_2003Q4.txt,14446010,CACS,CARRIER ACCESS CORP,-0.01,-0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/DISH_NETWORK_CORP_2014Q2.txt,25470M10,DISH,DISH NETWORK CORP,0.46,0.5
/Users/vazea/Desktop/NNW/transcripts_by_company/FTI_CONSULTING_INC_2009Q1.txt,30294110,FCN,FTI CONSULTING INC,0.6,0.5
/Users/vazea/Desktop/NNW/transcripts_by_company/LIFEPOINT_HEALTH_INC_2007Q2.txt,53219L10,LPNT,LIFEPOINT HEALTH INC,0.43,0.6
/Users/vazea/Desktop/NNW/transcripts_by_company/CONAGRA_BRANDS_INC_2006Q1.txt,20588710,CAG,CONAGRA BRANDS INC,0.31,0.23
/Users/vazea/Desktop/NNW/transcripts_by_company/SENIOR_HOUSING_PROPERTIES_TRUST_2015Q4.txt,81721M10,SNH,SENIOR HOUSING PROPERTIES TRUST,0.53,0.69
/Users/vazea/Desktop/NNW/transcripts_by_company/GENTHERM_INC_2021Q3.txt,37253A10,THRM,GENTHERM INC,0.51,0.65
/Users/vazea/Desktop/NNW/transcripts_by_company/HUNTSMAN_CORP_2015Q3.txt,44701110,HUN,HUNTSMAN CORP,0.47,0.41
/Users/vazea/Desktop/NNW/transcripts_by_company/BP_PLC_2007Q4.txt,05562210,BP,BP PLC,5.5,5.77
/Users/vazea/Desktop/NNW/transcripts_by_company/LOUISIANAPACIFIC_CORP_2010Q4.txt,54634710,LPX,LOUISIANA-PACIFIC CORP,-0.2,-0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/OFG_BANCORP_2016Q1.txt,67103X10,OFG,OFG BANCORP,0.24,0.24
/Users/vazea/Desktop/NNW/transcripts_by_company/AGILENT_TECHNOLOGIES_INC_2011Q2.txt,00846U10,A,AGILENT TECHNOLOGIES INC,0.74,0.65
/Users/vazea/Desktop/NNW/transcripts_by_company/S1_CORP_2010Q3.txt,78463B10,SONE,S1 CORP,0.02,0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/PQ_GROUP_HOLDINGS_INC_2019Q2.txt,73943T10,PQG,PQ GROUP HOLDINGS INC,0.31,0.23
/Users/vazea/Desktop/NNW/transcripts_by_company/JUNIPER_NETWORKS_INC_2021Q4.txt,48203R10,JNPR,JUNIPER NETWORKS INC,1.74,1.71
/Users/vazea/Desktop/NNW/transcripts_by_company/OPEN_LENDING_CORP_2020Q3.txt,68373J10,LPRO,OPEN LENDING CORP,0.1,0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/BLACKHAWK_NETWORK_HOLDINGS_INC_2014Q4.txt,09238E10,HAWK,BLACKHAWK NETWORK HOLDINGS INC,1.77,1.25
/Users/vazea/Desktop/NNW/transcripts_by_company/HELEN_OF_TROY_LTD_2006Q1.txt,G4388N10,HELE,HELEN OF TROY LTD,0.33,0.52
/Users/vazea/Desktop/NNW/transcripts_by_company/CHART_INDUSTRIES_INC_2010Q1.txt,16115Q30,GTLS,CHART INDUSTRIES INC,0.09,0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/MARATHON_PETROLEUM_CORP_2017Q3.txt,56585A10,MPC,MARATHON PETROLEUM CORP,1.77,1.48
/Users/vazea/Desktop/NNW/transcripts_by_company/COBALT_INTERNATIONAL_ENERGY_INC_2009Q4.txt,19075F10,CIE,COBALT INTERNATIONAL ENERGY INC,-0.33,-0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/MOSYS_INC_2008Q1.txt,61971810,MOSY,MOSYS INC,-0.14,-0.1
/Users/vazea/Desktop/NNW/transcripts_by_company/UNIFIRST_CORP_2009Q4.txt,90470810,UNF,UNIFIRST CORP,3.92,3.73
/Users/vazea/Desktop/NNW/transcripts_by_company/LANDS_END_INC_2017Q4.txt,51509F10,LE,LANDS END INC,0.06,-0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/TRANSUNION_2020Q3.txt,89400J10,TRU,TRANSUNION,0.81,0.74
/Users/vazea/Desktop/NNW/transcripts_by_company/RADNET_INC_2022Q3.txt,75049110,RDNT,RADNET INC,0.09,0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/QUANTA_SERVICES_INC_2013Q2.txt,74762E10,PWR,QUANTA SERVICES INC,0.33,0.33
/Users/vazea/Desktop/NNW/transcripts_by_company/SONOS_INC_2022Q3.txt,83570H10,SONO,SONOS INC,-0.005,0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/NORDSTROM_INC_2018Q1.txt,65566410,JWN,NORDSTROM INC,0.43,0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/FIRSTENERGY_CORP_2019Q4.txt,33793210,FE,FIRSTENERGY CORP,2.58,2.53
/Users/vazea/Desktop/NNW/transcripts_by_company/POTLATCHDELTIC_CORP_2011Q1.txt,73763010,PCH,POTLATCHDELTIC CORP,0.19,0.31
/Users/vazea/Desktop/NNW/transcripts_by_company/SALLY_BEAUTY_HOLDINGS_INC_2014Q2.txt,79546E10,SBH,SALLY BEAUTY HOLDINGS INC,0.36,0.4
/Users/vazea/Desktop/NNW/transcripts_by_company/ICU_MEDICAL_INC_2014Q1.txt,44930G10,ICUI,ICU MEDICAL INC,0.43,0.33
/Users/vazea/Desktop/NNW/transcripts_by_company/ALTRIA_GROUP_INC_2018Q2.txt,02209S10,MO,ALTRIA GROUP INC,1.01,1.01
/Users/vazea/Desktop/NNW/transcripts_by_company/DOVER_MOTORSPORTS_INC_2008Q3.txt,26017410,DVD,DOVER MOTORSPORTS INC,0.13,0.14
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCURAY_INC_2011Q4.txt,00439710,ARAY,ACCURAY INC,-0.09,0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/NEUROPACE_INC_2022Q3.txt,64128810,NPCE,NEUROPACE INC,-0.48,-0.54
/Users/vazea/Desktop/NNW/transcripts_by_company/SYMMETRICOM_INCORPORATED_2010Q1.txt,87154310,SYMM,SYMMETRICOM INCORPORATED,0.05,0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/VULCAN_MATERIALS_CO_2022Q4.txt,92916010,VMC,VULCAN MATERIALS CO,5.11,5.3
/Users/vazea/Desktop/NNW/transcripts_by_company/GIGPEAK_INC_2016Q2.txt,37518Q10,GIG,GIGPEAK INC,0.05,0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/LAZARD_LTD_2023Q1.txt,G5405010,LAZ,LAZARD LTD,-0.26,0.32
/Users/vazea/Desktop/NNW/transcripts_by_company/H_R_BLOCK_INC_2018Q1.txt,09367110,HRB,H & R BLOCK INC,-0.62,-0.62
/Users/vazea/Desktop/NNW/transcripts_by_company/FORD_MOTOR_CO_2008Q2.txt,34537086,F,FORD MOTOR CO,-0.62,-0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/FAIR_ISAAC_CORP_2009Q4.txt,30325010,FICO,FAIR ISAAC CORP,1.34,1.41
/Users/vazea/Desktop/NNW/transcripts_by_company/REVVITY_INC_2009Q1.txt,71404610,PKI,REVVITY INC,0.26,0.2
/Users/vazea/Desktop/NNW/transcripts_by_company/PC_CONNECTION_INC_2008Q1.txt,69318J10,PCCC,PC CONNECTION INC,0.18,0.14
/Users/vazea/Desktop/NNW/transcripts_by_company/AVERY_DENNISON_CORP_2007Q2.txt,05361110,AVY,AVERY DENNISON CORP,1.02,1.07
/Users/vazea/Desktop/NNW/transcripts_by_company/PBF_ENERGY_INC_2021Q1.txt,69318G10,PBF,PBF ENERGY INC,-2.61,-2.53
